28399833|t|A comparison of DALYs for periodontal disease in China between 1990 and 2013: insights from the 2013 global burden of disease study
28399833|a|China has undergone a rapid demographic and epidemiological transition with fast ecomonic development since the 1980s. Oral health is becoming a major public health problem as the prevalence of non-communicable diseases has greatly increased. Periodontal disease (PD) and caries are among the most prevalent oral diseases. PD accounts for the majority of tooth loss and increases with age. China's third national epidemiological investigation on oral diseases (2005) revealed that periodontitis affected >50% of the adult population. The Global Burden of Disease Study 2013 (GBD 2013) have been used to estimate DALYs for 301 acute and chronic diseases and injuries in 188 countries for 1990-2013. The estimation of burden of PD between 1990 and 2013 will provide a unique perspective for planning interventions and developing public health policies for PD even chronic diseases in China. We used the GBD 2013 results for Years of Life Lost (YLLs) and Years Lived with Disability (YLDs) to calculate Disability Adjusted Life Years (DALYs) for PD in China. PD standardized DALYs rate (SDR) per 100,000 persons, the percentage of PD standardized DALYs rate (% PD SDR) in all diseases DALYs, and variance ratio of these two indexes between the years of 1990 and 2013 were compared by province, gender and age groups. Nationwide, compared to 1990, the SDR in 2013 increased slightly from 24.7 to 25.7, while the variance ratio of SDR for provinces in the middle, west and south of China showed a greater variation(4.8-6.2%). The % PD SDR in all disease DALYs increased from 0.06 to 0.11% for all groups. The four highest variance ratios % PD SDR in all diseases DALYs between 1990 and 2013 occurred in the west of China (97, 98.6, 108.4 and 112.8%). The PD SDR changed slightly in the women (20.3 to 21.7), meanwhile the variance ratio of PD SDR and % PD SDR in all diseases DALYs for the women (6.7 and 94.5%) was also higher than for men (2.1 and 60.6%). The highest variance ratio % PD SDR in all oral diseases DALYs occurred between 1990 and 2013 in ages 20 to 24 (50.7%) and 25 to 29 years (50.5%). The PD standardized DALYs rate and % PD SDR in all diseases DALYs in China in 2013 has increased from 1990. Especially, the variance ratio of % PD SDR in all disease DALYs among Young population and women, in the west provinces of China have been becoming the highest in all age groups and national wide. Future intervention measurements should include young women of child-bearing age because women's health impacts infant health. Periodontal disease has risk factors in common with a number of other non-communicable diseases (NCD) and conditions, and focusing on the common behavioral and environmental risk factors would be instrumental in the effective prevention of periodontal disease.
28399833	2	12	comparison	T052	C1707455
28399833	1687	1696	increased	T081	C0205217
28399833	1724	1730	groups	T078	C0441833
28399833	1749	1764	variance ratios	T170	C3858744
28399833	1765	1773	% PD SDR	T033	C0243095
28399833	1781	1789	diseases	T047	C0012634
28399833	1790	1795	DALYs	UnknownType	C4300518
28399833	1834	1847	west of China	T083	C0008115
28399833	1882	1888	PD SDR	T033	C0243095
28399833	1913	1918	women	T098	C0043210
28399833	1949	1963	variance ratio	T170	C3858744
28399833	1967	1973	PD SDR	T033	C0243095
28399833	1978	1986	% PD SDR	T033	C0243095
28399833	1994	2002	diseases	T047	C0012634
28399833	2003	2008	DALYs	UnknownType	C4300518
28399833	2017	2022	women	T098	C0043210
28399833	2064	2067	men	T098	C0025266
28399833	2097	2111	variance ratio	T170	C3858744
28399833	2112	2120	% PD SDR	T033	C0243095
28399833	2128	2141	oral diseases	T047	C0026636
28399833	2142	2147	DALYs	UnknownType	C4300518
28399833	2182	2186	ages	T032	C0001779
28399833	2217	2222	years	T079	C0439234
28399833	2236	2238	PD	T047	C0031090
28399833	2239	2262	standardized DALYs rate	T033	C0243095
28399833	2267	2275	% PD SDR	T033	C0243095
28399833	2283	2291	diseases	T047	C0012634
28399833	2292	2297	DALYs	UnknownType	C4300518
28399833	2301	2306	China	T083	C0008115
28399833	2319	2328	increased	T081	C0205217
28399833	2374	2382	% PD SDR	T033	C0243095
28399833	2390	2397	disease	T047	C0012634
28399833	2398	2403	DALYs	UnknownType	C4300518
28399833	2410	2426	Young population	T098	C1257890
28399833	2431	2436	women	T098	C0043210
28399833	2445	2459	west provinces	T083	C1514578
28399833	2463	2468	China	T083	C0008115
28399833	2507	2517	age groups	T100	C0027362
28399833	2522	2535	national wide	T092	C1555720
28399833	2544	2556	intervention	T061	C0841855
28399833	2557	2569	measurements	T169	C0242485
28399833	2585	2617	young women of child-bearing age	T033	C1960468
28399833	2626	2640	women's health	T091	C0080339
28399833	2649	2662	infant health	T080	C0205806
28399833	2664	2683	Periodontal disease	T047	C0031090
28399833	2688	2700	risk factors	T033	C0035648
28399833	2734	2759	non-communicable diseases	T047	C0012634
28399833	2761	2764	NCD	T047	C0012634
28399833	2770	2780	conditions	T080	C0348080
28399833	2809	2819	behavioral	T033	C0035648
28399833	2824	2850	environmental risk factors	T080	C0686732
28399833	2890	2900	prevention	T061	C0679698
28399833	2904	2923	periodontal disease	T047	C0031090
